Node,Subest,Feeder,
IDT1180   ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1180LV ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1181   ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1181LV ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1182   ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1182LV ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1183   ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1183LV ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1184   ,IHS0_1247 ,IHS0_1247 -> IDT740  ,
IDT1184LV ,IHS0_1247 ,IHS0_1247 -> IDT740  ,
IDT1185   ,IHS3_1247 ,IHS3_1247 -> IDT1153 ,
IDT1185LV ,IHS3_1247 ,IHS3_1247 -> IDT1153 ,
IDT1186   ,IHS2_1247 ,IHS2_1247 -> IDT1106 ,
IDT1186LV ,IHS2_1247 ,IHS2_1247 -> IDT1106 ,
IDT1187   ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1187LV ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1188   ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1188LV ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1189   ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1189LV ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1190   ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1190LV ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1191   ,IHS0_1247 ,IHS0_1247 -> IDT740  ,
IDT1191LV ,IHS0_1247 ,IHS0_1247 -> IDT740  ,
IDT1192   ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1192LV ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1193   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1193LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1194   ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1194LV ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1195   ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1195LV ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1196   ,IHS2_1247 ,IHS2_1247 -> IDT1380 ,
IDT1196LV ,IHS2_1247 ,IHS2_1247 -> IDT1380 ,
IDT1197   ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1197LV ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1198   ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1198LV ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1199   ,IHS0_1247 ,IHS0_1247 -> IDT740  ,
IDT1199LV ,IHS0_1247 ,IHS0_1247 -> IDT740  ,
IDT1200   ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1200LV ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1201   ,IHS1_1247 ,IHS1_1247 -> IDT1485 ,
IDT1201LV ,IHS1_1247 ,IHS1_1247 -> IDT1485 ,
IDT1202   ,IHS2_1247 ,IHS2_1247 -> IDT898  ,
IDT1202LV ,IHS2_1247 ,IHS2_1247 -> IDT898  ,
IDT1203   ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1203LV ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1204   ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1204LV ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1205   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1205LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1206   ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1206LV ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1207   ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1207LV ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1208   ,IHS3_1247 ,IHS3_1247 -> IDT1334 ,
IDT1208LV ,IHS3_1247 ,IHS3_1247 -> IDT1334 ,
IDT1209   ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1209LV ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1210   ,IHS1_1247 ,IHS1_1247 -> IDT1210 ,
IDT1210LV ,IHS1_1247 ,IHS1_1247 -> IDT1210 ,
IDT1211   ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1211LV ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1212   ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1212LV ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1213   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1213LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1214   ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1214LV ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1215   ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1215LV ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1216   ,IHS2_1247 ,IHS2_1247 -> IDT785  ,
IDT1216LV ,IHS2_1247 ,IHS2_1247 -> IDT785  ,
IDT1217   ,IHS1_1247 ,IHS1_1247 -> IDT1485 ,
IDT1217LV ,IHS1_1247 ,IHS1_1247 -> IDT1485 ,
IDT1218   ,IHS2_1247 ,IHS2_1247 -> IDT898  ,
IDT1218LV ,IHS2_1247 ,IHS2_1247 -> IDT898  ,
IDT1219   ,IHS0_1247 ,IHS0_1247 -> IDT605  ,
IDT1219LV ,IHS0_1247 ,IHS0_1247 -> IDT605  ,
IDT1220   ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1220LV ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1221   ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1221LV ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1222   ,IHS2_1247 ,IHS2_1247 -> IDT1528 ,
IDT1222LV ,IHS2_1247 ,IHS2_1247 -> IDT1528 ,
IDT1223   ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1223LV ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1224   ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1224LV ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1225   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1225LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1226   ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1226LV ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1227   ,IHS2_1247 ,IHS2_1247 -> IDT1106 ,
IDT1227LV ,IHS2_1247 ,IHS2_1247 -> IDT1106 ,
IDT1228   ,IHS3_1247 ,IHS3_1247 -> IDT1010 ,
IDT1228LV ,IHS3_1247 ,IHS3_1247 -> IDT1010 ,
IDT1229   ,IHS2_1247 ,IHS2_1247 -> IDT1528 ,
IDT1229LV ,IHS2_1247 ,IHS2_1247 -> IDT1528 ,
IDT1230   ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1230LV ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1231   ,IHS3_1247 ,IHS3_1247 -> IDT1010 ,
IDT1231LV ,IHS3_1247 ,IHS3_1247 -> IDT1010 ,
IDT1232   ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
IDT1232LV ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
IDT1233   ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1233LV ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1234   ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1234LV ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1235   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1235LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1236   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1236LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1237   ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1237LV ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1238   ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1238LV ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1239   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1239LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1240   ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1240LV ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1241   ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
IDT1241LV ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
IDT1242   ,IHS4_1247 ,IHS4_1247 -> IDT1687 ,
IDT1242LV ,IHS4_1247 ,IHS4_1247 -> IDT1687 ,
IDT1243   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1243LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1244   ,IHS4_1247 ,IHS4_1247 -> IDT1687 ,
IDT1244LV ,IHS4_1247 ,IHS4_1247 -> IDT1687 ,
IDT1245   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1245LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1246   ,IHS4_1247 ,IHS4_1247 -> IDT1687 ,
IDT1246LV ,IHS4_1247 ,IHS4_1247 -> IDT1687 ,
IDT1247   ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
IDT1247LV ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
IDT1248   ,IHS4_1247 ,IHS4_1247 -> IDT1687 ,
IDT1248LV ,IHS4_1247 ,IHS4_1247 -> IDT1687 ,
IDT1249   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1249LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1250   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1250LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1251   ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1251LV ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1252   ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
IDT1252LV ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
IDT1253   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1253LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1254   ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
IDT1254LV ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
IDT1255   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1255LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1256   ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1256LV ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1257   ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1257LV ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1258   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1258LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1259   ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1259LV ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1260   ,IHS1_1247 ,IHS1_1247 -> IDT1210 ,
IDT1260LV ,IHS1_1247 ,IHS1_1247 -> IDT1210 ,
IDT1261   ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1261LV ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1262   ,IHS0_1247 ,IHS0_1247 -> IDT620  ,
IDT1262LV ,IHS0_1247 ,IHS0_1247 -> IDT620  ,
IDT1263   ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1263LV ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1264   ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1264LV ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1265   ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
IDT1265LV ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
IDT1266   ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1266LV ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1267   ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1267LV ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1268   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1268LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1269   ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1269LV ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1270   ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1270LV ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1271   ,IHS3_1247 ,IHS3_1247 -> IDT1334 ,
IDT1271LV ,IHS3_1247 ,IHS3_1247 -> IDT1334 ,
IDT1272   ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1272LV ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1273   ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1273LV ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1274   ,IHS2_1247 ,IHS2_1247 -> IDT1528 ,
IDT1274LV ,IHS2_1247 ,IHS2_1247 -> IDT1528 ,
IDT1275   ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1275LV ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1276   ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1276LV ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1277   ,IHS3_1247 ,IHS3_1247 -> IDT1010 ,
IDT1277LV ,IHS3_1247 ,IHS3_1247 -> IDT1010 ,
IDT1278   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1278LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1279   ,IHS2_1247 ,IHS2_1247 -> IDT1528 ,
IDT1279LV ,IHS2_1247 ,IHS2_1247 -> IDT1528 ,
IDT1280   ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1280LV ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1281   ,IHS2_1247 ,IHS2_1247 -> IDT1106 ,
IDT1281LV ,IHS2_1247 ,IHS2_1247 -> IDT1106 ,
IDT1282   ,IHS2_1247 ,IHS2_1247 -> IDT785  ,
IDT1282LV ,IHS2_1247 ,IHS2_1247 -> IDT785  ,
IDT1283   ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1283LV ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1284   ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1284LV ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1285   ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1285LV ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1286   ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1286LV ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1287   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1287LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1288   ,IHS2_1247 ,IHS2_1247 -> IDT1528 ,
IDT1288LV ,IHS2_1247 ,IHS2_1247 -> IDT1528 ,
IDT1289   ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1289LV ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1290   ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1290LV ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1291   ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1291LV ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1292   ,IHS0_1247 ,IHS0_1247 -> IDT740  ,
IDT1292LV ,IHS0_1247 ,IHS0_1247 -> IDT740  ,
IDT1293   ,IHS2_1247 ,IHS2_1247 -> IDT898  ,
IDT1293LV ,IHS2_1247 ,IHS2_1247 -> IDT898  ,
IDT1294   ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1294LV ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1295   ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1295LV ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1296   ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
IDT1296LV ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
IDT1297   ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1297LV ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1298   ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1298LV ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1299   ,IHS2_1247 ,IHS2_1247 -> IDT1528 ,
IDT1299LV ,IHS2_1247 ,IHS2_1247 -> IDT1528 ,
IDT1300   ,IHS0_1247 ,IHS0_1247 -> IDT740  ,
IDT1300LV ,IHS0_1247 ,IHS0_1247 -> IDT740  ,
IDT1301   ,IHS3_1247 ,IHS3_1247 -> IDT1153 ,
IDT1301LV ,IHS3_1247 ,IHS3_1247 -> IDT1153 ,
IDT1302   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1302LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1303   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1303LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1304   ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1304LV ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1305   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1305LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1306   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1306LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1307   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1307LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1308   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1308LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1309   ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1309LV ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1310   ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1310LV ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1311   ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
IDT1311LV ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
IDT1312   ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
IDT1312LV ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
IDT1313   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1313LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1314   ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
IDT1314LV ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
IDT1315   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1315LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1316   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1316LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1317   ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1317LV ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1318   ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
IDT1318LV ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
IDT1319   ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
IDT1319LV ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
IDT1320   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1320LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1321   ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
IDT1321LV ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
IDT1322   ,IHS2_1247 ,IHS2_1247 -> IDT898  ,
IDT1322LV ,IHS2_1247 ,IHS2_1247 -> IDT898  ,
IDT1323   ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1323LV ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1324   ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1324LV ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1325   ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1325LV ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1326   ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1326LV ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1327   ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1327LV ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1328   ,IHS2_1247 ,IHS2_1247 -> IDT1380 ,
IDT1328LV ,IHS2_1247 ,IHS2_1247 -> IDT1380 ,
IDT1329   ,IHS2_1247 ,IHS2_1247 -> IDT785  ,
IDT1329LV ,IHS2_1247 ,IHS2_1247 -> IDT785  ,
IDT1330   ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1330LV ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1331   ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1331LV ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1332   ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
IDT1332LV ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
IDT1333   ,IHS2_1247 ,IHS2_1247 -> IDT1528 ,
IDT1333LV ,IHS2_1247 ,IHS2_1247 -> IDT1528 ,
IDT1334   ,IHS3_1247 ,IHS3_1247 -> IDT1334 ,
IDT1334LV ,IHS3_1247 ,IHS3_1247 -> IDT1334 ,
IDT1335   ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1335LV ,IHS1_1247 ,IHS1_1247 -> IDT1289 ,
IDT1336   ,IHS0_1247 ,IHS0_1247 -> IDT740  ,
IDT1336LV ,IHS0_1247 ,IHS0_1247 -> IDT740  ,
IDT1337   ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1337LV ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1338   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1338LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1339   ,IHS2_1247 ,IHS2_1247 -> IDT1106 ,
IDT1339LV ,IHS2_1247 ,IHS2_1247 -> IDT1106 ,
IDT1340   ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1340LV ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1341   ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
IDT1341LV ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
IDT1342   ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1342LV ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1343   ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
IDT1343LV ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
IDT1344   ,IHS3_1247 ,IHS3_1247 -> IDT1010 ,
IDT1344LV ,IHS3_1247 ,IHS3_1247 -> IDT1010 ,
IDT1345   ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
IDT1345LV ,IHS2_1247 ,IHS2_1247 -> IDT486  ,
IDT1346   ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1346LV ,IHS3_1247 ,IHS3_1247 -> IDT893  ,
IDT1347   ,IHS2_1247 ,IHS2_1247 -> IDT785  ,
IDT1347LV ,IHS2_1247 ,IHS2_1247 -> IDT785  ,
IDT1348   ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1348LV ,IHS1_1247 ,IHS1_1247 -> IDT1478 ,
IDT1349   ,IHS3_1247 ,IHS3_1247 -> IDT1334 ,
IDT1349LV ,IHS3_1247 ,IHS3_1247 -> IDT1334 ,
IDT1350   ,IHS0_1247 ,IHS0_1247 -> IDT740  ,
IDT1350LV ,IHS0_1247 ,IHS0_1247 -> IDT740  ,
IDT1351   ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1351LV ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
IDT1352   ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1352LV ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1353   ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
IDT1353LV ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
IDT1354   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1354LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1355   ,IHS4_1247 ,IHS4_1247 -> IDT1687 ,
IDT1355LV ,IHS4_1247 ,IHS4_1247 -> IDT1687 ,
IDT1356   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1356LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1357   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1357LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1358   ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1358LV ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1359   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1359LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1360   ,IHS4_1247 ,IHS4_1247 -> IDT1687 ,
IDT1360LV ,IHS4_1247 ,IHS4_1247 -> IDT1687 ,
IDT1361   ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1361LV ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1362   ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1362LV ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1363   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1363LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1364   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1364LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1365   ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1365LV ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1366   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1366LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1367   ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1367LV ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
IDT1368   ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
IDT1368LV ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
