Code,NodeA,NodeB,NomV,Len,Equip,R,X,C,R0,X0,C0,Imax,Status,Phases,PhasesV,PhasesVI,Subest,Feeder,
L(R:RDT410-RDT413)           ,RDT413    ,RDT410    ,12.47 ,0.056  ,3P_UG_AL_4/0_25_12_47_0                ,0.01506 ,0.01356 ,10.01369  ,0.02498 ,0.12492  ,0.12492  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT406-RDT413)           ,RDT406    ,RDT413    ,12.47 ,0.009  ,3P_UG_AL_4/0_25_12_47_0                ,0.00234 ,0.00211 ,1.55518   ,0.00388 ,0.01940  ,0.01940  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT406-RDT407)           ,RDT407    ,RDT406    ,12.47 ,0.031  ,3P_UG_AL_4/0_25_12_47_0                ,0.00825 ,0.00743 ,5.48202   ,0.01368 ,0.06839  ,0.06839  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT405-RDT407)           ,RDT405    ,RDT407    ,12.47 ,0.009  ,3P_UG_AL_4/0_25_12_47_0                ,0.00246 ,0.00222 ,1.63841   ,0.00409 ,0.02044  ,0.02044  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT405-RDT408)           ,RDT408    ,RDT405    ,12.47 ,0.018  ,3P_UG_AL_4/0_25_12_47_0                ,0.00493 ,0.00444 ,3.27697   ,0.00818 ,0.04088  ,0.04088  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT404-RDT408)           ,RDT404    ,RDT408    ,12.47 ,0.009  ,3P_UG_AL_4/0_25_12_47_0                ,0.00246 ,0.00222 ,1.63849   ,0.00409 ,0.02044  ,0.02044  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT403-RDT404)           ,RDT403    ,RDT404    ,12.47 ,0.042  ,3P_UG_AL_4/0_25_12_47_0                ,0.01130 ,0.01017 ,7.51112   ,0.01874 ,0.09370  ,0.09370  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT402-RDT403)           ,RDT402    ,RDT403    ,12.47 ,0.044  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01195 ,0.01828 ,0.46474   ,0.02376 ,0.04716  ,0.04716  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT402-RDT409)           ,RDT409    ,RDT402    ,12.47 ,0.089  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.02434 ,0.03723 ,0.94634   ,0.04839 ,0.09603  ,0.09603  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT409-RDT418)           ,RDT418    ,RDT409    ,12.47 ,0.099  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.02712 ,0.04148 ,1.05427   ,0.05391 ,0.10698  ,0.10698  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT418-RDT419)           ,RDT419    ,RDT418    ,12.47 ,0.037  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01006 ,0.01538 ,0.39091   ,0.01999 ,0.03967  ,0.03967  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT419-RDT420)           ,RDT420    ,RDT419    ,12.47 ,0.074  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.02011 ,0.03076 ,0.78182   ,0.03998 ,0.07934  ,0.07934  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT420-RDT421)           ,RDT421    ,RDT420    ,12.47 ,0.055  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01508 ,0.02307 ,0.58637   ,0.02998 ,0.05950  ,0.05950  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT421-RDT422)           ,RDT422    ,RDT421    ,12.47 ,0.077  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.02101 ,0.03213 ,0.81677   ,0.04176 ,0.08288  ,0.08288  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT422-RDT423)           ,RDT423    ,RDT422    ,12.47 ,0.436  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.11914 ,0.18221 ,4.63176   ,0.23684 ,0.47002  ,0.47002  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT423-RDT424)           ,RDT424    ,RDT423    ,12.47 ,0.237  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.06483 ,0.09915 ,2.52043   ,0.12888 ,0.25577  ,0.25577  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT424-RDT748)           ,RDT748    ,RDT424    ,12.47 ,0.283  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.07727 ,0.11818 ,3.00393   ,0.15360 ,0.30483  ,0.30483  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT748-RDT749)           ,RDT749    ,RDT748    ,12.47 ,0.015  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.00414 ,0.00633 ,0.16096   ,0.00823 ,0.01633  ,0.01633  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT425-RDT749)           ,RDT425    ,RDT749    ,12.47 ,0.056  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01540 ,0.02355 ,0.59867   ,0.03061 ,0.06075  ,0.06075  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT425-RDT750)           ,RDT750    ,RDT425    ,12.47 ,0.997  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.27270 ,0.41708 ,10.60175  ,0.54211 ,1.07584  ,1.07584  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT429-RDT750)           ,RDT429    ,RDT750    ,12.47 ,0.409  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.11192 ,0.17118 ,4.35122   ,0.22249 ,0.44155  ,0.44155  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT429-RDT435)           ,RDT435    ,RDT429    ,12.47 ,0.175  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.04780 ,0.07311 ,1.85842   ,0.09503 ,0.18859  ,0.18859  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT434-RDT435)           ,RDT434    ,RDT435    ,12.47 ,0.116  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.03161 ,0.04835 ,1.22891   ,0.06284 ,0.12471  ,0.12471  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT153-RDT434)           ,RDT153    ,RDT434    ,12.47 ,0.894  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.24459 ,0.37408 ,9.50893   ,0.48623 ,0.96494  ,0.96494  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDT1111-RDT1116)         ,RDT1111   ,RDT1116   ,12.47 ,0.567  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.15510 ,0.23721 ,6.02969   ,0.30832 ,0.61188  ,0.61188  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1110-RDT1111)         ,RDT1110   ,RDT1111   ,12.47 ,0.194  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.05306 ,0.08115 ,2.06279   ,0.10548 ,0.20933  ,0.20933  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1109-RDT1110)         ,RDT1109   ,RDT1110   ,12.47 ,0.107  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.02920 ,0.04466 ,1.13516   ,0.05805 ,0.11519  ,0.11519  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1109-RDT1561)         ,RDT1561   ,RDT1109   ,12.47 ,0.487  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.13310 ,0.20356 ,5.17439   ,0.26459 ,0.52509  ,0.52509  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1555-RDT1561)         ,RDT1555   ,RDT1561   ,12.47 ,0.036  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.00972 ,0.01486 ,0.37784   ,0.01932 ,0.03834  ,0.03834  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1555-RDT1560)         ,RDT1560   ,RDT1555   ,12.47 ,0.147  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.04029 ,0.06162 ,1.56646   ,0.08010 ,0.15896  ,0.15896  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1559-RDT1560)         ,RDT1559   ,RDT1560   ,12.47 ,0.037  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01020 ,0.01559 ,0.39640   ,0.02027 ,0.04023  ,0.04023  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1559-RDT1564)         ,RDT1564   ,RDT1559   ,12.47 ,0.108  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.02965 ,0.04534 ,1.15260   ,0.05894 ,0.11696  ,0.11696  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1563-RDT1564)         ,RDT1563   ,RDT1564   ,12.47 ,0.123  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.03366 ,0.05148 ,1.30857   ,0.06691 ,0.13279  ,0.13279  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1563-RDT1603)         ,RDT1603   ,RDT1563   ,12.47 ,0.309  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.08458 ,0.12937 ,3.28841   ,0.16815 ,0.33370  ,0.33370  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1602-RDT1603)         ,RDT1602   ,RDT1603   ,12.47 ,0.117  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.03214 ,0.04915 ,1.24934   ,0.06388 ,0.12678  ,0.12678  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1601-RDT1602)         ,RDT1601   ,RDT1602   ,12.47 ,0.052  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01435 ,0.02195 ,0.55801   ,0.02853 ,0.05663  ,0.05663  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1601-RDT1605)         ,RDT1605   ,RDT1601   ,12.47 ,0.311  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.08511 ,0.13017 ,3.30876   ,0.16919 ,0.33577  ,0.33577  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1605-RDT1926)         ,RDT1926   ,RDT1605   ,12.47 ,0.231  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.06323 ,0.09671 ,2.45829   ,0.12570 ,0.24946  ,0.24946  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1646-RDT1647)         ,RDT1646   ,RDT1647   ,12.47 ,0.060  ,3P_UG_AL_4/0_25_12_47_0                ,0.01607 ,0.01447 ,10.68420  ,0.02666 ,0.13329  ,0.13329  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1646-RDT1648)         ,RDT1648   ,RDT1646   ,12.47 ,0.040  ,3P_UG_AL_4/0_25_12_47_0                ,0.01072 ,0.00965 ,7.12449   ,0.01778 ,0.08888  ,0.08888  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1645-RDT1648)         ,RDT1645   ,RDT1648   ,12.47 ,0.030  ,3P_UG_AL_4/0_25_12_47_0                ,0.00804 ,0.00724 ,5.34399   ,0.01333 ,0.06667  ,0.06667  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1644-RDT1645)         ,RDT1644   ,RDT1645   ,12.47 ,0.075  ,3P_UG_AL_4/0_25_12_47_0                ,0.02021 ,0.01820 ,13.43693  ,0.03353 ,0.16763  ,0.16763  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1636-RDT1644)         ,RDT1636   ,RDT1644   ,12.47 ,0.089  ,3P_UG_AL_4/0_25_12_47_0                ,0.02393 ,0.02155 ,15.91153  ,0.03970 ,0.19850  ,0.19850  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1635-RDT1636)         ,RDT1635   ,RDT1636   ,12.47 ,0.058  ,3P_UG_AL_4/0_25_12_47_0                ,0.01558 ,0.01404 ,10.36187  ,0.02585 ,0.12927  ,0.12927  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1634-RDT1635)         ,RDT1634   ,RDT1635   ,12.47 ,0.080  ,3P_UG_AL_4/0_25_12_47_0                ,0.02148 ,0.01935 ,14.28375  ,0.03564 ,0.17819  ,0.17819  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1662-RDT1674)         ,RDT1662   ,RDT1674   ,12.47 ,0.079  ,3P_UG_AL_4/0_25_12_47_0                ,0.02132 ,0.01921 ,14.17792  ,0.03537 ,0.17687  ,0.17687  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1662-RDT1672)         ,RDT1672   ,RDT1662   ,12.47 ,0.107  ,3P_UG_AL_4/0_25_12_47_0                ,0.02891 ,0.02604 ,19.22095  ,0.04796 ,0.23979  ,0.23979  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1671-RDT1672)         ,RDT1671   ,RDT1672   ,12.47 ,0.061  ,3P_UG_AL_4/0_25_12_47_0                ,0.01633 ,0.01471 ,10.85589  ,0.02709 ,0.13543  ,0.13543  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1663-RDT1671)         ,RDT1663   ,RDT1671   ,12.47 ,0.091  ,3P_UG_AL_4/0_25_12_47_0                ,0.02468 ,0.02222 ,16.40634  ,0.04093 ,0.20467  ,0.20467  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1663-RDT1664)         ,RDT1664   ,RDT1663   ,12.47 ,0.063  ,3P_UG_AL_4/0_25_12_47_0                ,0.01712 ,0.01542 ,11.38120  ,0.02840 ,0.14198  ,0.14198  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1649-RDT1664)         ,RDT1649   ,RDT1664   ,12.47 ,0.082  ,3P_UG_AL_4/0_25_12_47_0                ,0.02220 ,0.01999 ,14.76023  ,0.03683 ,0.18414  ,0.18414  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1631-RDT1649)         ,RDT1631   ,RDT1649   ,12.47 ,0.202  ,3P_UG_AL_4/0_25_12_47_0                ,0.05439 ,0.04899 ,36.16520  ,0.09023 ,0.45117  ,0.45117  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1631-RDT1632)         ,RDT1632   ,RDT1631   ,12.47 ,0.010  ,3P_UG_AL_4/0_25_12_47_0                ,0.00261 ,0.00235 ,1.73345   ,0.00433 ,0.02163  ,0.02163  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1632-RDT1637)         ,RDT1637   ,RDT1632   ,12.47 ,0.068  ,3P_UG_AL_4/0_25_12_47_0                ,0.01823 ,0.01642 ,12.12379  ,0.03025 ,0.15125  ,0.15125  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1634-RDT1637)         ,RDT1634   ,RDT1637   ,12.47 ,0.069  ,3P_UG_AL_4/0_25_12_47_0                ,0.01858 ,0.01674 ,12.35463  ,0.03083 ,0.15413  ,0.15413  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1633-RDT1634)         ,RDT1633   ,RDT1634   ,12.47 ,0.055  ,3P_UG_AL_4/0_25_12_47_0                ,0.01479 ,0.01332 ,9.83441   ,0.02454 ,0.12269  ,0.12269  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1629-RDT1633)         ,RDT1629   ,RDT1633   ,12.47 ,0.030  ,3P_UG_AL_4/0_25_12_47_0                ,0.00797 ,0.00718 ,5.29749   ,0.01322 ,0.06609  ,0.06609  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1627-RDT1629)         ,RDT1627   ,RDT1629   ,12.47 ,0.057  ,3P_UG_AL_4/0_25_12_47_0                ,0.01542 ,0.01389 ,10.25024  ,0.02557 ,0.12787  ,0.12787  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1626-RDT1627)         ,RDT1626   ,RDT1627   ,12.47 ,0.010  ,3P_UG_AL_4/0_25_12_47_0                ,0.00257 ,0.00231 ,1.70879   ,0.00426 ,0.02132  ,0.02132  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1151-RDT1154)         ,RDT1154   ,RDT1151   ,12.47 ,0.135  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.03700 ,0.05658 ,1.43828   ,0.07354 ,0.14595  ,0.14595  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1154-RDT1583)         ,RDT1583   ,RDT1154   ,12.47 ,0.157  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.04304 ,0.06582 ,1.67310   ,0.08555 ,0.16978  ,0.16978  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1156-RDT1583)         ,RDT1156   ,RDT1583   ,12.47 ,0.162  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.04443 ,0.06795 ,1.72713   ,0.08831 ,0.17526  ,0.17526  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1156-RDT1157)         ,RDT1157   ,RDT1156   ,12.47 ,0.019  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.00509 ,0.00779 ,0.19801   ,0.01012 ,0.02009  ,0.02009  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1157-RDT1163)         ,RDT1163   ,RDT1157   ,12.47 ,0.324  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.08869 ,0.13564 ,3.44797   ,0.17631 ,0.34989  ,0.34989  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1163-RDT1166)         ,RDT1166   ,RDT1163   ,12.47 ,0.120  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.03286 ,0.05026 ,1.27747   ,0.06532 ,0.12963  ,0.12963  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1164-RDT1166)         ,RDT1164   ,RDT1166   ,12.47 ,0.057  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01562 ,0.02389 ,0.60723   ,0.03105 ,0.06162  ,0.06162  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1164-RDT1165)         ,RDT1165   ,RDT1164   ,12.47 ,0.019  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.00527 ,0.00806 ,0.20493   ,0.01048 ,0.02080  ,0.02080  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1165-RDT1169)         ,RDT1169   ,RDT1165   ,12.47 ,0.171  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.04676 ,0.07152 ,1.81789   ,0.09296 ,0.18447  ,0.18447  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1167-RDT1169)         ,RDT1169   ,RDT1167   ,12.47 ,0.193  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.05280 ,0.08076 ,2.05280   ,0.10497 ,0.20831  ,0.20831  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1169-RDT1192)         ,RDT1192   ,RDT1169   ,12.47 ,0.058  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01576 ,0.02411 ,0.61287   ,0.03134 ,0.06219  ,0.06219  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1191-RDT1192)         ,RDT1191   ,RDT1192   ,12.47 ,0.158  ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.04321 ,0.06608 ,1.67971   ,0.08589 ,0.17045  ,0.17045  ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1695-RDT1698)         ,RDT1698   ,RDT1695   ,12.47 ,0.054  ,3P_UG_AL_4/0_25_12_47_0                ,0.01464 ,0.01319 ,9.73557   ,0.02429 ,0.12145  ,0.12145  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1698-RDT1699)         ,RDT1699   ,RDT1698   ,12.47 ,0.050  ,3P_UG_AL_4/0_25_12_47_0                ,0.01335 ,0.01202 ,8.87625   ,0.02215 ,0.11073  ,0.11073  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1699-RDT1708)         ,RDT1708   ,RDT1699   ,12.47 ,0.059  ,3P_UG_AL_4/0_25_12_47_0                ,0.01602 ,0.01443 ,10.65103  ,0.02657 ,0.13287  ,0.13287  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1707-RDT1708)         ,RDT1708   ,RDT1707   ,12.47 ,0.071  ,3P_UG_AL_4/0_25_12_47_0                ,0.01928 ,0.01736 ,12.81690  ,0.03198 ,0.15989  ,0.15989  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1708-RDT1710)         ,RDT1710   ,RDT1708   ,12.47 ,0.050  ,3P_UG_AL_4/0_25_12_47_0                ,0.01356 ,0.01222 ,9.01882   ,0.02250 ,0.11251  ,0.11251  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1700-RDT1710)         ,RDT1700   ,RDT1710   ,12.47 ,0.201  ,3P_UG_AL_4/0_25_12_47_0                ,0.05417 ,0.04878 ,36.01369  ,0.08986 ,0.44928  ,0.44928  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1700-RDT1701)         ,RDT1701   ,RDT1700   ,12.47 ,0.045  ,3P_UG_AL_4/0_25_12_47_0                ,0.01219 ,0.01098 ,8.10503   ,0.02022 ,0.10111  ,0.10111  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1680-RDT1701)         ,RDT1680   ,RDT1701   ,12.47 ,0.085  ,3P_UG_AL_4/0_25_12_47_0                ,0.02292 ,0.02064 ,15.23899  ,0.03802 ,0.19011  ,0.19011  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
L(R:RDT1680-RDT1684)         ,RDT1684   ,RDT1680   ,12.47 ,0.028  ,3P_UG_AL_4/0_25_12_47_0                ,0.00766 ,0.00690 ,5.09452   ,0.01271 ,0.06356  ,0.06356  ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,RHS0_1247 ,RHS0_1247 -> RDT1527 ,
